id,zotero_url,zotero_title,legacy_source_id,zotero_date,last_modified
975,https://api.zotero.org/groups/4708800/items/DDXDMIZ5,Manifest of the Louisiana,1,1855-1-17,2023-05-24 15:55:26.794062
976,https://api.zotero.org/groups/4708800/items/6MWRWUK6,Manifest of the Nautilus,1,1855-1-17,2023-05-24 15:55:26.794062
977,https://api.zotero.org/groups/4708800/items/2PBQDI6J,Manifest of the Mexico,1,1855-1-19,2023-05-24 15:55:26.794062
978,https://api.zotero.org/groups/4708800/items/JXCJ6J7R,Manifest of the Mexico,1,1855-1-20,2023-05-24 15:55:26.794062
979,https://api.zotero.org/groups/4708800/items/WU8CEP4Q,Manifest of the Mexico,1,1855-1-21,2023-05-24 15:55:26.794062
980,https://api.zotero.org/groups/4708800/items/NZ9AGI2R,Manifest of the Perseverance,1,1855-1-22,2023-05-24 15:55:26.794062
981,https://api.zotero.org/groups/4708800/items/GPEG44RB,Manifest of the Perseverance,1,1855-1-23,2023-05-24 15:55:26.794062
982,https://api.zotero.org/groups/4708800/items/G2DD4PF5,Manifest of the Perseverance,1,1855-1-24,2023-05-24 15:55:26.794062
983,https://api.zotero.org/groups/4708800/items/VXP9P2PS,Manifest of the Charles Morgan,1,1855-1-26,2023-05-24 15:55:26.794062
984,https://api.zotero.org/groups/4708800/items/X4RM9V3S,Manifest of the Charles Morgan,1,1855-1-27,2023-05-24 15:55:26.794062
985,https://api.zotero.org/groups/4708800/items/D7MKIHDF,Manifest of the Louisiana,1,1855-1-31,2023-05-24 15:55:26.794062
986,https://api.zotero.org/groups/4708800/items/BXFRCU82,Manifest of the Louisiana,1,1855-1-30,2023-05-24 15:55:26.794062
987,https://api.zotero.org/groups/4708800/items/VIQIAZUT,Manifest of the Mexico,1,1855-2-2,2023-05-24 15:55:26.794062
988,https://api.zotero.org/groups/4708800/items/8NDMG6DM,Manifest of the Mexico,1,1855-2-3,2023-05-24 15:55:26.794062
989,https://api.zotero.org/groups/4708800/items/FWVQB6PR,Manifest of the Charles Morgan,1,1855-2-9,2023-05-24 15:55:26.794062
990,https://api.zotero.org/groups/4708800/items/376NMWXI,Manifest of the Charles Morgan,1,1855-2-10,2023-05-24 15:55:26.794062
991,https://api.zotero.org/groups/4708800/items/63SPT4TK,Manifest of the Louisiana,1,1855-2-12,2023-05-24 15:55:26.794062
992,https://api.zotero.org/groups/4708800/items/Z6TRET2U,Manifest of the Louisiana,1,1855-2-14,2023-05-24 15:55:26.794062
993,https://api.zotero.org/groups/4708800/items/ANG9PQT6,Manifest of the Louisiana,1,1855-2-15,2023-05-24 15:55:26.794062
994,https://api.zotero.org/groups/4708800/items/D6SJKUIH,Manifest of the Mexico,1,1855-2-17,2023-05-24 15:55:26.794062
995,https://api.zotero.org/groups/4708800/items/Q2VJJCTZ,Manifest of the Perseverance,1,1855-2-20,2023-05-24 15:55:26.794062
996,https://api.zotero.org/groups/4708800/items/MPRPQNWS,Manifest of the Perseverance,1,1855-2-21,2023-05-24 15:55:26.794062
997,https://api.zotero.org/groups/4708800/items/P8Z9SFP3,Manifest of the Charles Morgan,1,1855-2-23,2023-05-24 15:55:26.794062
998,https://api.zotero.org/groups/4708800/items/FSKQDGN6,Manifest of the Charles Morgan,1,1855-2-24,2023-05-24 15:55:26.794062
999,https://api.zotero.org/groups/4708800/items/4HSSPIFK,Manifest of the Louisiana,1,1855-3-27,2023-05-24 15:55:26.794062
1000,https://api.zotero.org/groups/4708800/items/CB5SHWD9,Manifest of the Louisiana,1,1855-3-28,2023-05-24 15:55:26.794062
1001,https://api.zotero.org/groups/4708800/items/EJ6MW7J5,Manifest of the Mexico,1,1855-3-3,2023-05-24 15:55:26.794062
1002,https://api.zotero.org/groups/4708800/items/X575SZTK,Manifest of the Perseverance,1,1855-3-6,2023-05-24 15:55:26.794062
1003,https://api.zotero.org/groups/4708800/items/DKQJGF96,Manifest of the Perseverance,1,1855-3-7,2023-05-24 15:55:26.794062
1004,https://api.zotero.org/groups/4708800/items/AUD24PBZ,Manifest of the Charles Morgan,1,1855-3-10,2023-05-24 15:55:26.794062
1005,https://api.zotero.org/groups/4708800/items/92DPHVCH,Manifest of the Mexico,1,1855-3-17,2023-05-24 15:55:26.794062
1006,https://api.zotero.org/groups/4708800/items/5H4PM5PU,Manifest of the Perseverance,1,1855-3-19,2023-05-24 15:55:26.794062
1007,https://api.zotero.org/groups/4708800/items/XU3NKC4H,Manifest of the Perseverance,1,1855-3-21,2023-05-24 15:55:26.794062
1008,https://api.zotero.org/groups/4708800/items/NEGR7PI7,Manifest of the Mexico,1,1855-3-31,2023-05-24 15:55:26.794062
1009,https://api.zotero.org/groups/4708800/items/CT9N87UC,Manifest of the Charles Morgan,1,1855-4-4,2023-05-24 15:55:26.794062
1010,https://api.zotero.org/groups/4708800/items/F7JZW8ET,Manifest of the Perseverance,1,1855-4-7,2023-05-24 15:55:26.794062
1011,https://api.zotero.org/groups/4708800/items/T38BAJAN,Manifest of the Louisiana,1,1855-4-14,2023-05-24 15:55:26.794062
1012,https://api.zotero.org/groups/4708800/items/D3HJSV9J,Manifest of the Charles Morgan,1,1855-4-17,2023-05-24 15:55:26.794062
1013,https://api.zotero.org/groups/4708800/items/QIQE2WD7,Manifest of the Charles Morgan,1,1855-4-18,2023-05-24 15:55:26.794062
1014,https://api.zotero.org/groups/4708800/items/NRXHGRTQ,Manifest of the Perseverance,1,1855-4-20,2023-05-24 15:55:26.794062
1015,https://api.zotero.org/groups/4708800/items/GUIBN884,Manifest of the Perseverance,1,1855-4-21,2023-05-24 15:55:26.794062
1016,https://api.zotero.org/groups/4708800/items/N3PT4BS8,Manifest of the Louisiana,1,1855-4-27,2023-05-24 15:55:26.794062
1017,https://api.zotero.org/groups/4708800/items/2PVEUGS4,Manifest of the Louisiana,1,1855-4-28,2023-05-24 15:55:26.794062
1018,https://api.zotero.org/groups/4708800/items/7FAZJQFG,Manifest of the Charles Morgan,1,1855-5-2,2023-05-24 15:55:26.794062
1019,https://api.zotero.org/groups/4708800/items/P93M6XHN,Manifest of the Perseverance,1,1855-5-5,2023-05-24 15:55:26.794062
1020,https://api.zotero.org/groups/4708800/items/KJSJIFXJ,Manifest of the Mexico,1,1855-5-7,2023-05-24 15:55:26.794062
1021,https://api.zotero.org/groups/4708800/items/RP9HH24P,Manifest of the Mexico,1,1855-5-8,2023-05-24 15:55:26.794062
1022,https://api.zotero.org/groups/4708800/items/N5VC8E4V,Manifest of the Mexico,1,1855-5-9,2023-05-24 15:55:26.794062
1023,https://api.zotero.org/groups/4708800/items/IKRUTNQ5,Manifest of the Louisiana,1,1855-5-12,2023-05-24 15:55:26.794062
1024,https://api.zotero.org/groups/4708800/items/7QT4CNT9,Manifest of the Charles Morgan,1,1855-5-16,2023-05-24 15:55:26.794062
1025,https://api.zotero.org/groups/4708800/items/XJU3M4ZW,Manifest of the Perseverance,1,1855-5-19,2023-05-24 15:55:26.794062
1026,https://api.zotero.org/groups/4708800/items/FM3PUI6Z,Manifest of the Perseverance,1,1855-5-20,2023-05-24 15:55:26.794062
1027,https://api.zotero.org/groups/4708800/items/FI424BPD,Manifest of the Mexico,1,1855-5-23,2023-05-24 15:55:26.794062
1028,https://api.zotero.org/groups/4708800/items/K3JJTMIX,Manifest of the Louisiana,1,1855-5-26,2023-05-24 15:55:26.794062
1029,https://api.zotero.org/groups/4708800/items/G2QWCCSP,Manifest of the Charles Morgan,1,1855-5-30,2023-05-24 15:55:26.794062
1030,https://api.zotero.org/groups/4708800/items/4ZHWQ97X,Manifest of the Perseverance,1,1855-6-1,2023-05-24 15:55:26.794062
1031,https://api.zotero.org/groups/4708800/items/M2XNMJB2,Manifest of the Perseverance,1,1855-6-2,2023-05-24 15:55:26.794062
1032,https://api.zotero.org/groups/4708800/items/3R946UDC,Manifest of the Eagle,1,1855-6-8,2023-05-24 15:55:26.794062
1033,https://api.zotero.org/groups/4708800/items/ZB4KVDA2,Manifest of the Mexico,1,1855-6-16,2023-05-24 15:55:26.794062
1034,https://api.zotero.org/groups/4708800/items/X4MPGEZ5,Manifest of the Mexico,1,1855-6-19,2023-05-24 15:55:26.794062
1035,https://api.zotero.org/groups/4708800/items/SA2HQTKP,Manifest of the Mexico,1,1855-6-20,2023-05-24 15:55:26.794062
1036,https://api.zotero.org/groups/4708800/items/8DX2C59I,Manifest of the Louisiana,1,1855-6-22,2023-05-24 15:55:26.794062
1037,https://api.zotero.org/groups/4708800/items/GS6T8627,Manifest of the Perseverance,1,1855-6-30,2023-05-24 15:55:26.794062
1038,https://api.zotero.org/groups/4708800/items/4MFVC76U,Manifest of the Mexico,1,1855-7-7,2023-05-24 15:55:26.794062
1039,https://api.zotero.org/groups/4708800/items/6Q76DWMQ,Manifest of the Charles Morgan,1,1855-7-11,2023-05-24 15:55:26.794062
1040,https://api.zotero.org/groups/4708800/items/MA57ZH4W,Manifest of the Perseverance,1,1855-7-14,2023-05-24 15:55:26.794062
1041,https://api.zotero.org/groups/4708800/items/ABXZWR47,Manifest of the Mexico,1,1855-7-19,2023-05-24 15:55:26.794062
1042,https://api.zotero.org/groups/4708800/items/5MSVRJKZ,Manifest of the Mexico,1,1855-7-21,2023-05-24 15:55:26.794062
1043,https://api.zotero.org/groups/4708800/items/QNUF5QP4,Manifest of the Mexico,1,1855-8-4,2023-05-24 15:55:26.794062
1044,https://api.zotero.org/groups/4708800/items/FNI3W5QA,Manifest of the Charles Morgan,1,1855-9-8,2023-05-24 15:55:26.794062
1045,https://api.zotero.org/groups/4708800/items/55358EB5,Manifest of the Mexico,1,1855-9-15,2023-05-24 15:55:26.794062
1046,https://api.zotero.org/groups/4708800/items/KFSVB555,Manifest of the Nautilus,1,1855-9-19,2023-05-24 15:55:26.794062
1047,https://api.zotero.org/groups/4708800/items/C7X4BGDT,Manifest of the Charles Morgan,1,1855-10-10,2023-05-24 15:55:26.794062
1048,https://api.zotero.org/groups/4708800/items/FRFKQGIC,Manifest of the Louisiana,1,1855-11-3,2023-05-24 15:55:26.794062
1049,https://api.zotero.org/groups/4708800/items/2R24Q4XU,Manifest of the Charles Morgan,1,1855-11-8,2023-05-24 15:55:26.794062
1050,https://api.zotero.org/groups/4708800/items/8KD54DZZ,Manifest of the Perseverance,1,1855-11-11,2023-05-24 15:55:26.794062
1051,https://api.zotero.org/groups/4708800/items/VEVJRZS3,Manifest of the Perseverance,1,1855-11-10,2023-05-24 15:55:26.794062
1052,https://api.zotero.org/groups/4708800/items/PK9DFD82,Manifest of the Mexico,1,1855-11-10,2023-05-24 15:55:26.794062
1053,https://api.zotero.org/groups/4708800/items/W5GE6E6R,Manifest of the Mexico,1,1855-11-14,2023-05-24 15:55:26.794062
1054,https://api.zotero.org/groups/4708800/items/HU7KRN76,Manifest of the Louisiana,1,1855-11-16,2023-05-24 15:55:26.794062
1055,https://api.zotero.org/groups/4708800/items/9CDUFUF9,Manifest of the Louisiana,1,1855-11-17,2023-05-24 15:55:26.794062
1056,https://api.zotero.org/groups/4708800/items/6FCVHNI5,Manifest of the Charles Morgan,1,1855-11-19,2023-05-24 15:55:26.794062
1057,https://api.zotero.org/groups/4708800/items/WTDPH4EH,Manifest of the Charles Morgan,1,1855-11-20,2023-05-24 15:55:26.794062
1058,https://api.zotero.org/groups/4708800/items/959AZVX9,Manifest of the Charles Morgan,1,1855-11-21,2023-05-24 15:55:26.794062
1059,https://api.zotero.org/groups/4708800/items/X722ETHP,Manifest of the Perseverance,1,1855-11-24,2023-05-24 15:55:26.794062
1060,https://api.zotero.org/groups/4708800/items/4RNGUSIH,Manifest of the Mexico,1,1855-11-27,2023-05-24 15:55:26.794062
1061,https://api.zotero.org/groups/4708800/items/W6TQUIXE,Manifest of the Mexico,1,1855-11-28,2023-05-24 15:55:26.794062
1062,https://api.zotero.org/groups/4708800/items/3CJRISA7,Manifest of the Louisiana,1,1855-11-30,2023-05-24 15:55:26.794062
1063,https://api.zotero.org/groups/4708800/items/DRZCHQUP,Manifest of the Louisiana,1,1855-12-1,2023-05-24 15:55:26.794062
1064,https://api.zotero.org/groups/4708800/items/UCXDKVCJ,Manifest of the Charles Morgan,1,1855-12-4,2023-05-24 15:55:26.794062
1065,https://api.zotero.org/groups/4708800/items/G58MT6IJ,Manifest of the Charles Morgan,1,1855-12-5,2023-05-24 15:55:26.794062
1066,https://api.zotero.org/groups/4708800/items/WXUXIZCU,Manifest of the Charles Morgan,1,1855-12-6,2023-05-24 15:55:26.794062
1067,https://api.zotero.org/groups/4708800/items/6KURXWK2,Manifest of the Perseverance,1,1855-12-7,2023-05-24 15:55:26.794062
1068,https://api.zotero.org/groups/4708800/items/ZMCVW3CZ,Manifest of the Perseverance,1,1855-12-8,2023-05-24 15:55:26.794062
1069,https://api.zotero.org/groups/4708800/items/IZGUWRMP,Manifest of the Mexico,1,1855-12-10,2023-05-24 15:55:26.794062
1070,https://api.zotero.org/groups/4708800/items/M9EB9DKG,Manifest of the Mexico,1,1855-12-12,2023-05-24 15:55:26.794062
1071,https://api.zotero.org/groups/4708800/items/VPTT48WP,Manifest of the Mexico,1,1855-12-13,2023-05-24 15:55:26.794062
1072,https://api.zotero.org/groups/4708800/items/X87BJHUW,Manifest of the Louisiana,1,1855-12-14,2023-05-24 15:55:26.794062
1073,https://api.zotero.org/groups/4708800/items/AZNMGVJT,Manifest of the Louisiana,1,1855-12-15,2023-05-24 15:55:26.794062
1074,https://api.zotero.org/groups/4708800/items/HB4JISB8,Manifest of the Charles Morgan,1,1855-12-17,2023-05-24 15:55:26.794062
1075,https://api.zotero.org/groups/4708800/items/XFDC2XC2,Manifest of the Charles Morgan,1,1855-12-18,2023-05-24 15:55:26.794062
1076,https://api.zotero.org/groups/4708800/items/IVBSUFPS,Manifest of the Charles Morgan,1,1855-12-19,2023-05-24 15:55:26.794062
1077,https://api.zotero.org/groups/4708800/items/7ZEM94E7,Manifest of the Perseverance,1,1855-12-22,2023-05-24 15:55:26.794062
1078,https://api.zotero.org/groups/4708800/items/MZCKMVS4,Manifest of the Mexico,1,1855-12-24,2023-05-24 15:55:26.794062
1079,https://api.zotero.org/groups/4708800/items/Q5SV9CWD,Manifest of the Mexico,1,1855-12-26,2023-05-24 15:55:26.794062
1080,https://api.zotero.org/groups/4708800/items/4W7A2DU3,Manifest of the Louisiana,1,1855-12-28,2023-05-24 15:55:26.794062
1081,https://api.zotero.org/groups/4708800/items/VIMD9QK9,Manifest of the Louisiana,1,1855-12-29,2023-05-24 15:55:26.794062
1082,https://api.zotero.org/groups/4708800/items/BQ7E9KJC,Manifest of the Perseverance,1,1856-1-5,2023-05-24 15:55:26.794062
1083,https://api.zotero.org/groups/4708800/items/6RENZI8R,Manifest of the Mexico,1,1856-1-9,2023-05-24 15:55:26.794062
1084,https://api.zotero.org/groups/4708800/items/96ABXTEW,Manifest of the Charles Morgan,1,1856-1-11,2023-05-24 15:55:26.794062
1085,https://api.zotero.org/groups/4708800/items/RHE83MQP,Manifest of the Charles Morgan,1,1856-1-17,2023-05-24 15:55:26.794062
1086,https://api.zotero.org/groups/4708800/items/ME23JNK6,Manifest of the Charles Morgan,1,1856-1-16,2023-05-24 15:55:26.794062
1087,https://api.zotero.org/groups/4708800/items/59CMKZDZ,Manifest of the Charles Morgan,1,1856-1-18,2023-05-24 15:55:26.794062
1088,https://api.zotero.org/groups/4708800/items/DM6GEFMM,Manifest of the Charles Morgan,1,1856-1-19,2023-05-24 15:55:26.794062
1089,https://api.zotero.org/groups/4708800/items/AANHG55N,Manifest of the Louisiana,1,1856-1-22,2023-05-24 15:55:26.794062
1090,https://api.zotero.org/groups/4708800/items/IFNC638G,Manifest of the Louisiana,1,1856-1-23,2023-05-24 15:55:26.794062
1091,https://api.zotero.org/groups/4708800/items/54Q5JECD,Manifest of the Mexico,1,1856-1-26,2023-05-24 15:55:26.794062
1092,https://api.zotero.org/groups/4708800/items/WCPN4HVJ,Manifest of the Mexico,1,1856-1-25,2023-05-24 15:55:26.794062
1093,https://api.zotero.org/groups/4708800/items/S2ZCW2AV,Manifest of the Mexico,1,1856-1-22,2023-05-24 15:55:26.794062
1094,https://api.zotero.org/groups/4708800/items/W3PSBW66,Manifest of the Charles Morgan,1,1856-1-30,2023-05-24 15:55:26.794062
1095,https://api.zotero.org/groups/4708800/items/CTRNUTBP,Manifest of the Charles Morgan,1,1856-1-31,2023-05-24 15:55:26.794062
1096,https://api.zotero.org/groups/4708800/items/9PGGIKE4,Manifest of the Charles Morgan,1,1856-2-1,2023-05-24 15:55:26.794062
1097,https://api.zotero.org/groups/4708800/items/VNGEEF72,Manifest of the Charles Morgan,1,1856-2-2,2023-05-24 15:55:26.794062
1098,https://api.zotero.org/groups/4708800/items/PJVI6HE9,Manifest of the Louisiana,1,1856-2-6,2023-05-24 15:55:26.794062
1099,https://api.zotero.org/groups/4708800/items/3KDQU5SQ,Manifest of the Mexico,1,1856-2-9,2023-05-24 15:55:26.794062
1100,https://api.zotero.org/groups/4708800/items/82RMI89D,Manifest of the Charles Morgan,1,1856-2-12,2023-05-24 15:55:26.794062
1101,https://api.zotero.org/groups/4708800/items/HE48MXUZ,Manifest of the Charles Morgan,1,1856-2-13,2023-05-24 15:55:26.794062
1102,https://api.zotero.org/groups/4708800/items/59VJNHW8,Manifest of the Louisiana,1,1856-2-20,2023-05-24 15:55:26.794062
1103,https://api.zotero.org/groups/4708800/items/5IVT5KJ5,Manifest of the Mexico,1,1856-2-16,2023-05-24 15:55:26.794062
1104,https://api.zotero.org/groups/4708800/items/DMRVTASW,Manifest of the Charles Morgan,1,1856-2-20,2023-05-24 15:55:26.794062
1105,https://api.zotero.org/groups/4708800/items/EW2SDB7E,Manifest of the Charles Morgan,1,1856-2-27,2023-05-24 15:55:26.794062
1106,https://api.zotero.org/groups/4708800/items/XGSSB54M,Manifest of the Perseverance,1,1856-3-1,2023-05-24 15:55:26.794062
1107,https://api.zotero.org/groups/4708800/items/DVXW7WWD,Manifest of the Louisiana,1,1856-3-4,2023-05-24 15:55:26.794062
1108,https://api.zotero.org/groups/4708800/items/X45DH99T,Manifest of the Charles Morgan,1,1856-3-8,2023-05-24 15:55:26.794062
1109,https://api.zotero.org/groups/4708800/items/DQ95B4E6,Manifest of the Charles Morgan,1,1856-3-10,2023-05-24 15:55:26.794062
1110,https://api.zotero.org/groups/4708800/items/3VV8JJM9,Manifest of the Charles Morgan,1,1856-3-12,2023-05-24 15:55:26.794062
1111,https://api.zotero.org/groups/4708800/items/MPPUI9VD,Manifest of the Charles Morgan,1,1856-3-14,2023-05-24 15:55:26.794062
1112,https://api.zotero.org/groups/4708800/items/IKC92QME,Manifest of the Perseverance,1,1856-3-15,2023-05-24 15:55:26.794062
1113,https://api.zotero.org/groups/4708800/items/GTNGG28F,Manifest of the Louisiana,1,1856-3-19,2023-05-24 15:55:26.794062
1114,https://api.zotero.org/groups/4708800/items/5BN6MABI,Manifest of the Mexico,1,1856-3-21,2023-05-24 15:55:26.794062
1115,https://api.zotero.org/groups/4708800/items/D6PX3B2D,Manifest of the Mexico,1,1856-3-22,2023-05-24 15:55:26.794062
1116,https://api.zotero.org/groups/4708800/items/JG2XPXVI,Manifest of the Charles Morgan,1,1856-3-26,2023-05-24 15:55:26.794062
1117,https://api.zotero.org/groups/4708800/items/5V8WJG48,Manifest of the Perseverance,1,1856-3-29,2023-05-24 15:55:26.794062
1118,https://api.zotero.org/groups/4708800/items/5G2MTJ2S,Manifest of the Louisiana,1,1856-4-2,2023-05-24 15:55:26.794062
1119,https://api.zotero.org/groups/4708800/items/ZPPJ5HF5,Manifest of the Louisiana,1,1856-4-1,2023-05-24 15:55:26.794062
1120,https://api.zotero.org/groups/4708800/items/A42M96PX,Manifest of the Louisiana,1,1856-4-?,2023-05-24 15:55:26.794062
1121,https://api.zotero.org/groups/4708800/items/5QHMVWFP,Manifest of the Mexico,1,1856-4-5,2023-05-24 15:55:26.794062
1122,https://api.zotero.org/groups/4708800/items/7U3JXCXF,Manifest of the Nautilus,1,1856-4-8,2023-05-24 15:55:26.794062
1123,https://api.zotero.org/groups/4708800/items/W7WXCUWA,Manifest of the Nautilus,1,1856-4-9,2023-05-24 15:55:26.794062
1124,https://api.zotero.org/groups/4708800/items/2UD6D9KI,Manifest of the Perseverance,1,1856-4-10,2023-05-24 15:55:26.794062
1125,https://api.zotero.org/groups/4708800/items/AG5S9R63,Manifest of the Perseverance,1,1856-4-12,2023-05-24 15:55:26.794062
1126,https://api.zotero.org/groups/4708800/items/ZSNPGWNG,Manifest of the Louisiana,1,1856-4-16,2023-05-24 15:55:26.794062
1127,https://api.zotero.org/groups/4708800/items/6A4IMCBN,Manifest of the Mexico,1,1856-4-18,2023-05-24 15:55:26.794062
1128,https://api.zotero.org/groups/4708800/items/G3HTFPBG,Manifest of the Mexico,1,1856-4-19,2023-05-24 15:55:26.794062
1129,https://api.zotero.org/groups/4708800/items/4H7H5EHX,Manifest of the Charles Morgan,1,1856-4-23,2023-05-24 15:55:26.794062
1130,https://api.zotero.org/groups/4708800/items/7NQQC227,Manifest of the Perseverance,1,1856-4-26,2023-05-24 15:55:26.794062
1131,https://api.zotero.org/groups/4708800/items/FK2IU6GZ,Manifest of the Perseverance,1,1856-4-27,2023-05-24 15:55:26.794062
1132,https://api.zotero.org/groups/4708800/items/KS7MRMBV,Manifest of the Louisiana,1,1856-4-30,2023-05-24 15:55:26.794062
1133,https://api.zotero.org/groups/4708800/items/BQFB7DW3,Manifest of the Mexico,1,1856-5-1,2023-05-24 15:55:26.794062
1134,https://api.zotero.org/groups/4708800/items/TEIACD6S,Manifest of the Mexico,1,1856-5-3,2023-05-24 15:55:26.794062
1135,https://api.zotero.org/groups/4708800/items/XD5XU496,Manifest of the Charles Morgan,1,1856-5-2,2023-05-24 15:55:26.794062
1136,https://api.zotero.org/groups/4708800/items/GHBZD5VU,Manifest of the Charles Morgan,1,1856-5-7,2023-05-24 15:55:26.794062
1137,https://api.zotero.org/groups/4708800/items/FFMSGC4B,Manifest of the Charles Morgan,1,1856-5-8,2023-05-24 15:55:26.794062
1138,https://api.zotero.org/groups/4708800/items/UWM5V7DC,Manifest of the Charles Morgan,1,1856-5-10,2023-05-24 15:55:26.794062
1139,https://api.zotero.org/groups/4708800/items/B77XD9GH,Manifest of the Perseverance,1,1856-5-10,2023-05-24 15:55:26.794062
1140,https://api.zotero.org/groups/4708800/items/SH9WS72N,Manifest of the Louisiana,1,1856-5-14,2023-05-24 15:55:26.794062
1141,https://api.zotero.org/groups/4708800/items/69KRK75W,Manifest of the Charles Morgan,1,1856-5-21,2023-05-24 15:55:26.794062
1142,https://api.zotero.org/groups/4708800/items/J5SI2QXG,Manifest of the Perseverance,1,1856-5-24,2023-05-24 15:55:26.794062
1143,https://api.zotero.org/groups/4708800/items/HP3IEFSX,Manifest of the Louisiana,1,1856-5-28,2023-05-24 15:55:26.794062
1144,https://api.zotero.org/groups/4708800/items/4QDC3SQZ,Manifest of the Mexico,1,1856-5-30,2023-05-24 15:55:26.794062
1145,https://api.zotero.org/groups/4708800/items/SX85M4TG,Manifest of the Mexico,1,1856-5-31,2023-05-24 15:55:26.794062
1146,https://api.zotero.org/groups/4708800/items/DBU3XITQ,Manifest of the Charles Morgan,1,1856-6-2,2023-05-24 15:55:26.794062
1147,https://api.zotero.org/groups/4708800/items/W44UJT6D,Manifest of the Charles Morgan,1,1856-6-4,2023-05-24 15:55:26.794062
1148,https://api.zotero.org/groups/4708800/items/JP6ME889,Manifest of the Mexico,1,1856-6-14,2023-05-24 15:55:26.794062
1149,https://api.zotero.org/groups/4708800/items/PVUGDIEZ,Manifest of the Charles Morgan,1,1856-6-19,2023-05-24 15:55:26.794062
1150,https://api.zotero.org/groups/4708800/items/I827B292,Manifest of the Perseverance,1,1856-6-24,2023-05-24 15:55:26.794062
1151,https://api.zotero.org/groups/4708800/items/QFQGW57S,Manifest of the Louisiana,1,1856-6-26,2023-05-24 15:55:26.794062
1152,https://api.zotero.org/groups/4708800/items/UP3PMZJG,Manifest of the Mexico,1,1856-6-28,2023-05-24 15:55:26.794062
1153,https://api.zotero.org/groups/4708800/items/2UI4ZJGW,Manifest of the Mexico,1,1856-6-30,2023-05-24 15:55:26.794062
1154,https://api.zotero.org/groups/4708800/items/QUKT7RG6,Manifest of the Mexico,1,1856-6-31,2023-05-24 15:55:26.794062
1155,https://api.zotero.org/groups/4708800/items/8AVH52H7,Manifest of the Charles Morgan,1,1856-7-2,2023-05-24 15:55:26.794062
1156,https://api.zotero.org/groups/4708800/items/R5659GNB,Manifest of the Louisiana,1,1856-7-9,2023-05-24 15:55:26.794062
1157,https://api.zotero.org/groups/4708800/items/34TSC9KN,Manifest of the Louisiana,1,1856-7-10,2023-05-24 15:55:26.794062
1158,https://api.zotero.org/groups/4708800/items/8URHTAQG,Manifest of the Major Borbour,1,1856-7-12,2023-05-24 15:55:26.794062
1159,https://api.zotero.org/groups/4708800/items/VNFZZ45X,Manifest of the Nautilus,1,1856-7-16,2023-05-24 15:55:26.794062
1160,https://api.zotero.org/groups/4708800/items/AT6MWRNH,Manifest of the Mexico,1,1856-7-27,2023-05-24 15:55:26.794062
1161,https://api.zotero.org/groups/4708800/items/F34VJ8HA,Manifest of the Nautilus,1,1856-7-30,2023-05-24 15:55:26.794062
1162,https://api.zotero.org/groups/4708800/items/RJHCQJKV,Manifest of the Mexico,1,1856-8-9,2023-05-24 15:55:26.794062
1163,https://api.zotero.org/groups/4708800/items/KDI5AAAV,Manifest of the Perseverance,1,1856-8-15,2023-05-24 15:55:26.794062
1164,https://api.zotero.org/groups/4708800/items/DP4PPNWD,Manifest of the Mexico,1,1856-8-23,2023-05-24 15:55:26.794062
1165,https://api.zotero.org/groups/4708800/items/2CFPWEX7,Manifest of the Louisiana,1,1856-9-4,2023-05-24 15:55:26.794062
1166,https://api.zotero.org/groups/4708800/items/NX6U4RHZ,Manifest of the Louisiana,1,1856-9-5,2023-05-24 15:55:26.794062
1167,https://api.zotero.org/groups/4708800/items/5MAMUFC5,Manifest of the Mexico,1,1856-9-6,2023-05-24 15:55:26.794062
1168,https://api.zotero.org/groups/4708800/items/H2GURKZ4,Manifest of the Louisiana,1,1856-10-8,2023-05-24 15:55:26.794062
1169,https://api.zotero.org/groups/4708800/items/VFV2I7FW,Manifest of the Charles Morgan,1,1856-10-13,2023-05-24 15:55:26.794062
1170,https://api.zotero.org/groups/4708800/items/5P8D7TEN,Manifest of the Charles Morgan,1,1856-10-14,2023-05-24 15:55:26.794062
1171,https://api.zotero.org/groups/4708800/items/V33PK3KW,Manifest of the Charles Morgan,1,1856-10-15,2023-05-24 15:55:26.794062
1172,https://api.zotero.org/groups/4708800/items/ST4PZJQ3,Manifest of the Charles Morgan,1,1856-10-20,2023-05-24 15:55:26.794062
1173,https://api.zotero.org/groups/4708800/items/T5K2U63M,Manifest of the Charles Morgan,1,1856-10-29,2023-05-24 15:55:26.794062
1174,https://api.zotero.org/groups/4708800/items/CD5QTA6U,Manifest of the Charles Morgan,1,1856-10-30,2023-05-24 15:55:26.794062
1175,https://api.zotero.org/groups/4708800/items/JN4NCKN6,Manifest of the Mexico,1,1856-10-31,2023-05-24 15:55:26.794062
1176,https://api.zotero.org/groups/4708800/items/W9WPABQ8,Manifest of the Mexico,1,1856-11-1,2023-05-24 15:55:26.794062
1177,https://api.zotero.org/groups/4708800/items/NKTN9CCQ,Manifest of the Mexico,1,1856-11-2,2023-05-24 15:55:26.794062
1178,https://api.zotero.org/groups/4708800/items/XCFMJUJ6,Manifest of the Charles Morgan,1,1856-11-11,2023-05-24 15:55:26.794062
1179,https://api.zotero.org/groups/4708800/items/TCMEN869,Manifest of the Charles Morgan,1,1856-11-12,2023-05-24 15:55:26.794062
