Shelfmark,Page Labels,Dates,Types,Slave Voyages Notes,image_filename,iiif_baseimage_url,,,,,,,,,,,,,,,,,,
mssST57v19,f.30r,"5,8,1721",Journal,Mr Walker,mssST_57_v19_061.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/964/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.30v,"5,8,1721",Journal,Mr Walker,mssST_57_v19_062.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/965/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.31r,"5,8,1721",Journal,Mr Walker,mssST_57_v19_063.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/966/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.31v,"5,8,1721",Journal,Mr Mendez,mssST_57_v19_064.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/967/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.31v,"5,8,1721",Journal,D. Hunt,mssST_57_v19_064.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/967/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.32r,"5,8,1721",Journal,D. Hunt,mssST_57_v19_065.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/968/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.32r,"5,8,1721",Journal,Capt Henry,mssST_57_v19_065.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/968/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.32v,"5,8,1721",Journal,Mr Wynn,mssST_57_v19_066.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/969/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.32v,"5,9,1721",Journal,Col. Bladen,mssST_57_v19_066.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/969/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.33r,"5,9,1721",Journal,Col. Bladen,mssST_57_v19_067.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/970/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.33r,"5,9,1721",Journal,Capt. Oakley,mssST_57_v19_067.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/970/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.33v,"5,9,1721",Journal,Capt. Oakley,mssST_57_v19_068.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/971/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.34r,"5,9,1721",Journal,Capt. Oakley,mssST_57_v19_069.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/972/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.34v,"5,9,1721",Journal,Capt. Oakley,mssST_57_v19_070.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/973/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.35r,"5,9,1721",Journal,Capt. Oakley,mssST_57_v19_071.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/974/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.35v,"5,9,1721",Journal,Capt. Oakley,mssST_57_v19_072.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/975/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.36r,"5,9,1721",Journal,Capt. Oakley,mssST_57_v19_073.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/976/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.36r,"5,10,1721",Journal,Capt. Oakley,mssST_57_v19_073.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/976/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.36v,"5,10,1721",Journal,Capt. Oakley,mssST_57_v19_074.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/977/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.36v,"5,10,1721",Journal,Mr Brydges,mssST_57_v19_074.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/977/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.37r,"5,10,1721",Journal,Mr Brydges,mssST_57_v19_075.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/978/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.37r,"5,10,1721",Journal,Mr D Livier,mssST_57_v19_075.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/978/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.37v,"5,10,1721",Journal,Mr D Livier,mssST_57_v19_076.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/979/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.37v,"5,15,1721",Journal,Mr Geo. C.,mssST_57_v19_076.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/979/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.38r,"5,15,1721",Journal,Mr Geo. C.,mssST_57_v19_077.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/980/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.38r,"5,22,1721",Journal,Mr Walpole,mssST_57_v19_077.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/980/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.38v,"5,22,1721",Journal,Mr Walpole,mssST_57_v19_078.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/981/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.38v,"5,22,1721",Journal,Mr Lascelles,mssST_57_v19_078.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/981/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.39r,"5,23,1721",Journal,Capt Hereford,mssST_57_v19_079.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/982/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.39v,"5,23,1721",Journal,Capt Hereford,mssST_57_v19_080.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/983/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.40r,"5,23,1721",Journal,Mr Glynn-Gambia,mssST_57_v19_081.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/984/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.40v,"5,23,1721",Journal,Mr Glynn-Gambia,mssST_57_v19_082.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/985/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.41r,"5,23,1721",Journal,Mr Glynn-Gambia,mssST_57_v19_083.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/986/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.41v,"5,23,1721",Journal,Col.Whitney,mssST_57_v19_084.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/987/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.41v,"5,25,1721",Journal,Mr Hutchinson,mssST_57_v19_084.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/987/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.42r,"5,25,1721",Journal,Mr Hutchinson,mssST_57_v19_085.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/988/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.42r,"6,1,1721",Journal,Mr Parsons,mssST_57_v19_085.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/988/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.42v,"6,1,1721",Journal,Mr Parsons,mssST_57_v19_086.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/989/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.43r,"6,1,1721",Journal,Mr Parsons,mssST_57_v19_087.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/990/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.43r,"6,14,1721",Journal,Capt. Oakley,mssST_57_v19_087.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/990/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.43v,"6,14,1721",Journal,Capt. Oakley,mssST_57_v19_088.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/991/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.44r,"6,14,1721",Journal,Capt. Oakley,mssST_57_v19_089.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/992/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.44v,"6,14,1721",Journal,Mr. P,mssST_57_v19_090.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/993/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.45r,"6,14,1721",Journal,Geo. Brydges,mssST_57_v19_091.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/994/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.45r,"6,14,1721",Journal,Mr. Parsons,mssST_57_v19_091.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/994/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.45v,"6,14,1721",Journal,Mr. Parsons,mssST_57_v19_092.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/995/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.45v,"6,15,1721",Journal,Mr. Lockman,mssST_57_v19_092.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/995/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.46r,"6,15,1721",Journal,Lt. Gen. Pepper,mssST_57_v19_093.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/996/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.46r,"6,15,1721",Journal,Mr. Woodhouse,mssST_57_v19_093.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/996/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.46v,"6,15,1721",Journal,Mr. Woodhouse,mssST_57_v19_094.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/997/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.46v,"6,15,1721",Journal,Mr. Woodhouse,mssST_57_v19_094.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/997/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.47r,"6,15,1721",Journal,Mr. Woodhouse,mssST_57_v19_095.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/998/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.47r,"6,16,1721",Journal,Mr. Pickham,mssST_57_v19_095.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/998/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.47v,"6,16,1721",Journal,Mr. Pickham,mssST_57_v19_096.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/999/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.47v,"6,20,1721",Journal,Mr. Pye,mssST_57_v19_096.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/999/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.48r,"6,20,1721",Journal,Mr. Pye,mssST_57_v19_097.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1000/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.48r,"6,24,1721",Journal,Mr. P and Son,mssST_57_v19_097.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1000/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.48v,"6,24,1721",Journal,Mr. P and Son,mssST_57_v19_098.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1001/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.48v,"6,23,1721",Journal,Mr. Pugh,mssST_57_v19_098.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1001/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.49r,"6,25,1721",Journal,Capt. Oakley,mssST_57_v19_099.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1002/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.49v,"6,25,1721",Journal,Capt. Oakley,mssST_57_v19_100.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1003/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.50r,"6,25,1721",Journal,Capt. Oakley,mssST_57_v19_101.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1004/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.50v,"6,25,1721",Journal,Capt. Oakley,mssST_57_v19_102.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1005/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.51r,"6,25,1721",Journal,Capt. Oakley,mssST_57_v19_103.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1006/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.51r,"6,27,1721",Journal,Mr. S,mssST_57_v19_103.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1006/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.51v,"6,27,1721",Journal,Mr. Cappen,mssST_57_v19_104.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1007/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.51v,"6,28,1721",Journal,,mssST_57_v19_104.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1007/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.52r,"6,27,1721",Journal,,mssST_57_v19_105.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1008/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.52r,"6,28,1721",Journal,Rev. Hunt,mssST_57_v19_105.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1008/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.52v,"6,28,1721",Journal,,mssST_57_v19_106.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1009/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.52v,"6,30,1721",Journal,Mr. Stratford,mssST_57_v19_106.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1009/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.53r,"6,30,1721",Journal,Mr. Stratford,mssST_57_v19_107.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1010/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.53r,"7,1,1721",Journal,Mr. Schmerlin,mssST_57_v19_107.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1010/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.53r,"7,1,1721",Journal,Mr. Holtman,mssST_57_v19_107.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1010/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.53r,"7,1,1721",Journal,Mr Stratford,mssST_57_v19_107.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1010/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.53v,"7,1,1721",Journal,Mr Stratford,mssST_57_v19_108.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1011/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.54r,"7,3,1721",Journal,Mr. Walpole,mssST_57_v19_109.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1012/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.54r,"7,3,1721",Journal,Ms. Townsend,mssST_57_v19_109.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1012/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.54v,"7,3,1721",Journal,Ms. Townsend,mssST_57_v19_110.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1013/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.54v,"7,3,1721",Journal,Ms. Marsh,mssST_57_v19_110.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1013/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.55r,"7,3,1721",Journal,Ms. Bradshaw,mssST_57_v19_111.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1014/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.55r,"7,4,1721",Journal,,mssST_57_v19_111.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1014/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.55v,"7,4,1722",Journal,,mssST_57_v19_112.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1015/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.56r,"7,4,1723",Journal,,mssST_57_v19_113.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1016/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.56v,"7,4,1724",Journal,,mssST_57_v19_114.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1017/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.57r,"7,4,1725",Journal,,mssST_57_v19_115.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1018/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.57r,"7,11,1721",Journal,L. Harcourt,mssST_57_v19_115.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1018/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.57r,"7,14,1721",Journal,W.Willy,mssST_57_v19_115.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1018/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.57v,"7,14,1721",Journal,W.Willy,mssST_57_v19_116.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1019/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.57v,"7,8,1721",Journal,Duchess of Marlborough,mssST_57_v19_116.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1019/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.58r,"7,8,1721",Journal,Duchess of Marlborough,mssST_57_v19_117.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1020/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.58r,"7,10,1721",Journal,Mr. Pye,mssST_57_v19_117.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1020/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.58v,"7,10,1721",Journal,Mr. Pye,mssST_57_v19_118.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1021/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.58v,"7,11,1721",Journal,D. Stuart,mssST_57_v19_118.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1021/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.58r,"7,11,1721",Journal,D. Stuart,mssST_57_v19_119.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1022/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.58v,"7,11,1721",Journal,Cap. Lancaster,mssST_57_v19_120.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1023/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.59r,"7,11,1722",Journal,,mssST_57_v19_121.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1024/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.59r,"7,11,1723",Journal,,mssST_57_v19_121.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1024/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.59v,"7,10,1721",Journal,Mr. Marye,mssST_57_v19_122.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1025/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.59v,"7,13,1721",Journal,Rev. M. Ramsay,mssST_57_v19_122.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1025/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.60r,"7,14,1721",Journal,,mssST_57_v19_123.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1026/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.60r,"7,14,1721",Journal,Mr. Lockwood,mssST_57_v19_123.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1026/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.60v,"7,14,1721",Journal,Mr. Lockwood,mssST_57_v19_124.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1027/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.60v,"7,16,1721",Journal,Mr. Cadogan,mssST_57_v19_124.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1027/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.60v,"7,20,1721",Journal,Mr. Webb,mssST_57_v19_124.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1027/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.61r,"7,19,1721",Journal,Mr. Copper,mssST_57_v19_125.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1028/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.61r,"7,19,1721",Journal,Mr. Willy,mssST_57_v19_125.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1028/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v19,f.61v,"7,19,1721",Journal,Mr. Willy,mssST_57_v19_126.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1029/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v19,f.61v,"7,19,1721",Journal,,mssST_57_v19_126.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1029/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
